ESD Code	ESD Name	District-County Code	District name	School Code	School name	Lowest Grade	Highest Grade	AddressLine1	AddressLine2	City	State	ZipCode	Principal Name	phone	School Type
17801	Puget Sound Educational Service District 121	27403	Bethel School District	5127	ECEAP W	PK	PK	516 176th St E		Spanaway	Washington	98387	Marcie  Howell	253.683.6931	Public School
17801	Puget Sound Educational Service District 121	27403	Bethel School District	1945	Elk Plain Head Start	PK	PK	22015 22nd Ave E		Spanaway	Washington	98387-0000	MJ  Thurston	(253) 683-6922	Public School
17801	Puget Sound Educational Service District 121	27403	Bethel School District	2877	Elk Plain School of Choice	K 	6	22015 22nd Ave E		Spanaway	Washington	98397-7511	Michael Merrin	253.683.7900	Public School
17801	Puget Sound Educational Service District 121	27403	Bethel School District	4099	Evergreen Elementary	K 	6	1311  172nd St E		Spanaway	Washington	98387-5916			Public School
17801	Puget Sound Educational Service District 121	27403	Bethel School District	5159	Frederickson Elementary	K 	6	17418 74TH AVE E		PUYALLUP	Washington	98375	ELLEN EDDY	253.683.6000	Public School
17801	Puget Sound Educational Service District 121	27403	Bethel School District	4407	Frontier Middle School	7	8	22110 108th Ave E		Graham	Washington	98338-8871	Mark Barnes	253.683.8300	Public School
17801	Puget Sound Educational Service District 121	27403	Bethel School District	4297	Graham Elementary	K 	6	10026 204th St E		Graham	Washington	98338-9216	Amy Low	253.683.8500	Public School
17801	Puget Sound Educational Service District 121	27403	Bethel School District	5033	Graham Kapowsin High School	10	12	22100 108th Ave E		Graham	Washington	98338	Lynn Gill	253.683.6100	Public School
17801	Puget Sound Educational Service District 121	27403	Bethel School District	2748	Kapowsin Elementary	K 	6	10412 264th St E		Graham	Washington	98338-8795	Machelle Beilke	253.683.8600	Public School
17801	Puget Sound Educational Service District 121	27403	Bethel School District	5206	Liberty Middle School	7	8	7311 Eustis-Hunt Rd E		Spanaway	Washington	98387	Thomas Mitchell	253.683.8300	Public School
17801	Puget Sound Educational Service District 121	27403	Bethel School District	4102	Naches Trail Elementary	K 	6	15305 Waller Road E		Tacoma	Washington	98446-1533	Nancy Sonnenburg	253.683.8700	Public School
17801	Puget Sound Educational Service District 121	27403	Bethel School District	5160	Nelson Elementary School	K 	6	22109 108th Ave E		Graham	Washington	98375	Kelly Boynton	253.683.6000	Public School
17801	Puget Sound Educational Service District 121	27403	Bethel School District	4538	North Star Elementary	K 	6	7719 224th St E		Graham	Washington	98338-9216	Kristine Hillius	253.683.8800	Public School
17801	Puget Sound Educational Service District 121	27403	Bethel School District	5961	Pierce County Skills Center	7	12	516 176th St E		Spanaway	Washington	98387	Michelle Ledbetter	253.683.5977	Public School
17801	Puget Sound Educational Service District 121	27403	Bethel School District	4381	Pioneer Valley Elementary	K 	6	7315 Eustis Hunt Rd		Spanaway	Washington	98387-5305	Stephen Rushing	253.683.8900	Public School
17801	Puget Sound Educational Service District 121	27403	Bethel School District	1943	Pioneer Valley Preschool	PK	PK	7315 Eustis Hunt Rd		Spanaway	Washington	98387-0000	Mary Thurston	(253) 683-6923	Public School
17801	Puget Sound Educational Service District 121	27403	Bethel School District	4227	Rocky Ridge Elementary	K 	6	6514 260th St E		Graham	Washington	98338-9648	Michelle Fox	253.683.5000	Public School
17801	Puget Sound Educational Service District 121	27403	Bethel School District	2543	Roy Elementary	K 	6	PO BOX 238		ROY	WASHINGTON	98580-0238	Christoph Green	253.683.5100	Public School
17801	Puget Sound Educational Service District 121	27403	Bethel School District	4103	Shining Mountain Elementary	K 	6	21615 38th Ave E		Spanaway	Washington	98387-6827	Mary Sewright	253.683.5200	Public School
17801	Puget Sound Educational Service District 121	27403	Bethel School District	1564	Shining Mountain Preschool	PK	PK	21917 38th Ave E		Spanaway	Washington	98387-0000	Mary Thurston	(253) 683-6931	Public School
17801	Puget Sound Educational Service District 121	27403	Bethel School District	2399	Spanaway Elementary	K 	6	215 166th St S		Spanaway	Washington	98387-8624	Brad Graham	253.683.5300	Public School
17801	Puget Sound Educational Service District 121	27403	Bethel School District	5140	Spanaway Elementary ECEAP	PK	PK	215 166th St S		Spanaway	Washington	98387	Sally  Kelley	253.683.6923	Public School
17801	Puget Sound Educational Service District 121	27403	Bethel School District	5141	Spanaway Elementary Preschool	PK	PK	215 166th St S		Spanaway	Washington	98387	Sally  Keeley	253.683.6923	Public School
17801	Puget Sound Educational Service District 121	27403	Bethel School District	4158	Spanaway Lake High School	10	12	1305 168th St E		Spanaway	Washington	98387-5906	Julieta Baublits	253.683.5600	Public School
17801	Puget Sound Educational Service District 121	27403	Bethel School District	5036	Spanaway Lake High School Preschool	PK	PK	1305 168th St E		Spanaway	Washington	98387	Mary Thurston	(253) 683-6965	Public School
17801	Puget Sound Educational Service District 121	27403	Bethel School District	5036	Spanaway Lake High School Preschool	PK	PK	1305 168th St E		Spanaway	Washington	98387	MJ  Thurston	(253) 683-6931	Public School
17801	Puget Sound Educational Service District 121	27403	Bethel School District	3751	Spanaway Middle School	7	8	15701 B St E		Tacoma	Washington	98445-1198	Tami Nelson	253.683.5400	Public School
17801	Puget Sound Educational Service District 121	27403	Bethel School District	5025	SpEd Preschool	PK	PK	516 176th St E		Spanaway	Washington	98387	Mary  Thurston	(253) 683-6965	Public School
17801	Puget Sound Educational Service District 121	27403	Bethel School District	5025	SpEd Preschool	PK	PK	516 176th St E		Spanaway	Washington	98387	MJ  Thurston	(253) 683-6931	Public School
17801	Puget Sound Educational Service District 121	27403	Bethel School District	1560	Thompson Preschool	PK	PK	15616 5th Ave E		Tacoma	Washington	98445-0000	Mary Thurston	(253) 683-6931	Public School
39801	Educational Service District 105	20203	Bickleton School District	3392	Bickleton Elementary & High Schl	K 	12	100 MARKET ST.		BICKLETON	Washington	99322-0000	MR. PALMER	(509) 896-5473	Public School
29801	Northwest Educational Service District 189	37503	Blaine School District	2713	Blaine Elementary School	3	5	836 MITCHELL AVE		BLAINE	Washington	98230-0000	Kathy Newport	360.332.5213	Public School
29801	Northwest Educational Service District 189	37503	Blaine School District	3136	Blaine High School	9	12	1055 H STREET		BLAINE	Washington	98230-0000	Scott Ellis	360.332.6045	Public School
29801	Northwest Educational Service District 189	37503	Blaine School District	5021	Blaine Home Connections	K 	11	580 C Street		Blaine	Washington	98230	Keith Sanborn	360.332.5881	Public School
29801	Northwest Educational Service District 189	37503	Blaine School District	3796	Blaine Middle School	6	8	975 H STREET		BLAINE	Washington	98230-0000	Darren Benson	(360) 332-8226	Public School
29801	Northwest Educational Service District 189	37503	Blaine School District	4476	Blaine Primary School	K 	2	820 BOBLETT ST		BLAINE	Washington	98230-0000	NANCY BAKARICH	(360) 332-1300	Public School
29801	Northwest Educational Service District 189	37503	Blaine School District	4459	Point Roberts Primary	K 	2	820 BOBLETT ST		BLAINE	Washington	98230-0000	Ron Spanjer	360.332.0714	Public School
34801	Educational Service District 113	21234	Boistfort School District	2516	Boistfort Elem	PK	8	983 Boistfort Road		Curtis	Washington	98538-9734	Richard Apperson	(360) 245-3343	Public School
18801	Olympic Educational Service District 114	18100	Bremerton School District	1749	Alliance Academy	K 	8	134 Marion Avenue N		Bremerton	Washington	98312-3825	Michael Sellers	360.473.4100	Public School
18801	Olympic Educational Service District 114	18100	Bremerton School District	3641	Armin Jahr Elementary	K 	5	800 Dibb Street		Bremerton	Washington	98310-2777	Michael Sellers	360.473.4100	Public School
18801	Olympic Educational Service District 114	18100	Bremerton School District	3109	Bremerton High School	9	12	1500 13th Street		Bremerton	Washington	98337-1370	John Polm	360.473.0800	Public School
18801	Olympic Educational Service District 114	18100	Bremerton School District	3108	Crownhill Elementary School	K 	5	1500 Rocky Point Rd		Bremerton	Washington	98312-2613	Jill Carlson	360.473.4200	Public School
18801	Olympic Educational Service District 114	18100	Bremerton School District	4421	Kitsap Lake Elementary	K 	5	1111 Carr Blvd.		Bremerton	Washington	98312-2212	Patty Grenquist	360.473.4300	Public School
18801	Olympic Educational Service District 114	18100	Bremerton School District	3883	Morgan Center School	10	12	1500 13th Street		Bremerton	Washington	98337-1370	John Grant	360.473.1008	Institution
18801	Olympic Educational Service District 114	18100	Bremerton School District	4441	Mountain View Middle School	6	8	2400 Perry Avenue		Bremerton	Washington	98310-5139	Michaeleen Donlan-Gelhaus	360.473.0600	Public School
18801	Olympic Educational Service District 114	18100	Bremerton School District	3171	Naval Avenue Elementary School	PK	3	900 Olympic Avenue		Bremerton	Washington	98312-3825	John Welsh	360.473.4400	Public School
18801	Olympic Educational Service District 114	18100	Bremerton School District	1737	Renaissance Alternative High School	9	12	3400 1st Street		Bremerton	Washington	98312-3785	Kristen Morga	360.473.1082	Public School
18801	Olympic Educational Service District 114	18100	Bremerton School District	5161	Special Services	PK	PK	134 Marion Ave N		Bremerton 	Washington	98312	Linda Sullivan-Dudzic	360.473.1061	Public School
18801	Olympic Educational Service District 114	18100	Bremerton School District	2853	View Ridge Elementary School	K 	5	3250 Spruce Avenue		Bremerton	Washington	98310-3554	Sandra Gessner-Crabtree	360.473.4500	Public School
18801	Olympic Educational Service District 114	18100	Bremerton School District	2613	West Hills S.T.E.M. Academy	K 	7	520 S National Ave		Bremerton	Washington	98312-3696	Lisa Heaman	360.473.4600	Public School
18801	Olympic Educational Service District 114	18100	Bremerton School District	4038	West Sound Technical Skills Center	11	12	101 National Avenue		Bremeron	Washington	98312-3597	Lillian Hunter	360.473.0550	Public School
4801	North Central Educational Service District 171	24111	Brewster School District	5272	Brewster Alternative School	9	12	P.O. Box 97		Brewster	Washington	98812	Linda Dezellem	509-689-3449	Public School
4801	North Central Educational Service District 171	24111	Brewster School District	3293	Brewster Elementary School	PK	6	P.O. BOX 97		BREWSTER	Washington	98812-0097	Lynnette Blackburn	509.689.2581	Public School
4801	North Central Educational Service District 171	24111	Brewster School District	2800	Brewster High School	9	12	P.O. BOX 97		BREWSTER	Washington	98812-0097	Linda Dezellem	509.689.3449	Public School
4801	North Central Educational Service District 171	24111	Brewster School District	4223	Brewster Junior High School	7	8	P.O. Box 97		BREWSTER	Washington	98812-0000	Linda Dezellem	509.689.3449	Public School
4801	North Central Educational Service District 171	9075	Bridgeport School District	1900	Bridgeport Aurora High School	9	12	P.O. BOX 1060		Bridgeport	Washington	98813-1060	Tamra Jacskon	509.686.8770	Public School
4801	North Central Educational Service District 171	9075	Bridgeport School District	2562	Bridgeport Elementary	PK	5	P.O. Box 1060		Bridgeport	Washington	98813-1060	Michael Porter	509.686.2201	Public School
4801	North Central Educational Service District 171	9075	Bridgeport School District	2788	Bridgeport High School	9	12	BOX 1060		BRIDGEPORT	Washington	98813-0000	Tamra Jackson	509.686.8770	Public School
4801	North Central Educational Service District 171	9075	Bridgeport School District	4213	Bridgeport Middle School	6	8	PO Box 1060		Bridgeport	Washington	98813	Tamra Jackson	509.686.9501	Public School
18801	Olympic Educational Service District 114	16046	Brinnon School District	2836	Brinnon Elementary	K 	8	46 SCHOOLHOUSE RD		BRINNON	Washington	98320	Dalila Dowd	360.796.4646	Public School
29801	Northwest Educational Service District 189	29100	Burlington-Edison School District	3603	Allen Elementary	K 	8	17145 COOK ROAD		BOW	Washington	98232-9797	Steven Finch	360.757.3352	Public School
29801	Northwest Educational Service District 189	29100	Burlington-Edison School District	4412	Bay View Elementary	K 	8	15241 JOSH WILSON RD		BURLINGTON	Washington	98233-9648	Aaron Darragh	360.757.3322	Public School
29801	Northwest Educational Service District 189	29100	Burlington-Edison School District	1650	BECC	PK	PK	927 E FAIRHAVEN AVE		BURLINGTON	Washington	98233-0000	Jeff Brown	360.757.3311	Public School
29801	Northwest Educational Service District 189	29100	Burlington-Edison School District	2362	Burlington Edison High School	9	12	301 N BURLINGTON BLVD		BURLINGTON	Washington	98233-1199	Beth VanderVeen	360.757.4074	Public School
29801	Northwest Educational Service District 189	29100	Burlington-Edison School District	1928	Burlington-Edison Alternative School	9	12	301 N Burlington Blvd		Burlington	Washington	98233-2298	Beth VanderVeen	(360) 757-3311	Public School
29801	Northwest Educational Service District 189	29100	Burlington-Edison School District	2379	Edison Elementary	K 	8	5801 MAIN ST		EDISON	Washington	98232-9244	Mike Curl	360.757.3375	Public School
29801	Northwest Educational Service District 189	29100	Burlington-Edison School District	3251	Lucille Umbarger Elementary	K 	8	820 S SKAGIT ST		BURLINGTON	Washington	98233-2499	Bryan Jones	360.757.3366	Public School
29801	Northwest Educational Service District 189	29100	Burlington-Edison School District	2946	West View Elementary	K 	6	515 W VICTORIA AVE		BURLINGTON	Washington	98233-1028	Chris Pearson	360.757.3391	Public School
6801	Educational Service District 112	6117	Camas School District	4567	Camas High School	9	12	26900 SE 15TH ST		Camas	Washington	98607-7296	Steven Marshall	360.833.5750	Public School
